5.58 	2.43 	
5.48 	3.55 	
5.55 	2.48 	
5.48 	3.46 	
5.36 	2.81 	
5.58 	2.60 	
6.04 	2.47 	
6.20 	3.53 	
4.93 	3.64 	
5.49 	3.43 	
6.27 	3.18 	
5.16 	4.89 	
4.97 	4.76 	
5.37 	5.07 	
5.78 	4.73 	
5.59 	4.02 	
5.58 	3.58 	
5.98 	3.45 	
5.46 	4.11 	
5.70 	4.15 	
5.49 	3.90 	
6.20 	3.67 	
6.09 	3.84 	
6.18 	3.84 	
6.18 	4.21 	
6.16 	3.72 	
5.81 	4.44 	
5.83 	3.27 	
6.03 	2.87 	
6.27 	2.48 	
5.94 	3.04 	
5.61 	3.45 	
5.28 	3.31 	
5.78 	2.68 	
5.37 	2.90 	
5.63 	3.31 	
5.07 	2.08 	
5.54 	3.21 	
5.67 	4.03 	
5.53 	2.84 	
5.55 	3.71 	
5.42 	4.10 	
5.12 	4.63 	
5.76 	4.16 	
5.19 	4.38 	
5.49 	4.32 	
5.49 	4.57 	
5.55 	4.97 	
5.45 	4.66 	
5.80 	4.72 	
5.50 	4.78 	
5.63 	4.32 	
5.76 	4.04 	
5.68 	4.63 	
5.52 	4.99 	
5.54 	4.96 	
5.09 	3.96 	
5.40 	2.67 	
5.39 	3.15 	
5.42 	2.95 	
5.50 	3.36 	
5.54 	3.63 	
5.16 	3.82 	
5.65 	4.21 	
5.43 	4.48 	
4.92 	4.14 	
5.75 	3.99 	
5.58 	4.12 	
5.35 	2.68 	
6.30 	2.76 	
5.78 	3.64 	
5.29 	4.40 	
5.38 	4.18 	
5.62 	3.49 	
5.38 	3.80 	
5.52 	3.19 	
5.46 	4.40 	
4.90 	3.83 	
5.74 	4.51 	
5.49 	4.18 	
5.38 	4.30 	
5.45 	3.63 	
5.49 	3.75 	
5.57 	3.40 	
5.02 	3.10 	
5.36 	4.79 	
5.50 	3.91 	
5.48 	2.60 	
5.58 	4.48 	
5.53 	3.63 	
5.46 	3.82 	
5.56 	4.11 	
5.57 	3.92 	
5.57 	3.78 	
5.17 	3.64 	
5.58 	3.03 	
5.69 	3.79 	
6.71 	3.18 	
6.32 	3.85 	
5.46 	3.86 	
5.45 	3.86 	
5.51 	4.16 	
5.56 	4.29 	
5.74 	3.48 	
5.59 	4.30 	
5.15 	4.32 	
6.35 	3.96 	
5.85 	3.79 	
5.93 	3.50 	
5.48 	3.57 	
5.63 	3.85 	
5.88 	4.26 	
5.70 	4.32 	
5.46 	3.52 	
5.84 	3.76 	
5.55 	3.76 	
5.62 	3.51 	
5.49 	4.06 	
5.51 	3.88 	
5.13 	2.56 	
5.75 	2.80 	
5.24 	3.06 	
5.33 	2.39 	
6.00 	2.58 	
5.80 	2.12 	
6.10 	2.17 	
6.00 	2.72 	
5.60 	2.99 	
5.68 	2.88 	
5.45 	4.14 	
4.82 	3.87 	
5.38 	3.64 	
5.52 	3.12 	
5.01 	3.13 	
4.94 	3.77 	
5.15 	3.29 	
5.03 	3.51 	
5.21 	3.67 	
4.72 	2.76 	
4.90 	3.29 	
5.52 	3.62 	
4.88 	3.51 	
3.94 	3.44 	
4.66 	2.32 	
4.53 	4.07 	
4.06 	4.09 	
5.50 	3.39 	
4.30 	2.25 	
5.54 	2.83 	
4.67 	4.63 	
5.17 	4.90 	
4.93 	3.87 	
4.80 	3.98 	
5.48 	3.52 	
5.88 	5.11 	
5.34 	5.04 	
5.25 	5.40 	
4.84 	4.36 	
5.52 	4.59 	
5.29 	4.53 	
5.60 	5.07 	
5.49 	5.75 	
5.33 	5.34 	
6.20 	4.95 	
5.47 	5.84 	
5.74 	4.60 	
5.89 	4.39 	
6.33 	4.09 	
5.97 	4.52 	
5.58 	4.61 	
5.46 	4.73 	
5.96 	4.85 	
5.13 	4.77 	
5.28 	4.29 	
4.69 	4.21 	
5.62 	5.37 	
5.20 	3.82 	
5.04 	4.92 	
5.16 	4.24 	
5.38 	3.89 	
5.44 	3.84 	
5.01 	3.60 	
4.58 	4.97 	
4.98 	4.32 	
3.94 	3.90 	
5.20 	4.51 	
5.25 	3.68 	
5.69 	4.21 	
5.46 	4.47 	
6.27 	3.78 	
5.72 	4.52 	
5.92 	3.83 	
5.40 	3.91 	
5.72 	4.14 	
5.69 	4.21 	
5.60 	4.06 	
6.01 	3.96 	
5.81 	4.94 	
5.83 	4.69 	
5.47 	4.57 	
5.68 	4.68 	
5.25 	5.20 	
5.60 	4.73 	
5.54 	3.87 	
5.75 	3.85 	
5.08 	3.74 	
4.84 	4.41 	
4.92 	4.73 	
5.24 	5.14 	
5.34 	4.76 	
4.65 	5.66 	
5.17 	4.55 	
5.47 	5.19 	
5.76 	4.18 	
4.86 	4.16 	
4.93 	3.78 	
4.52 	4.45 	
5.55 	4.28 	
5.30 	3.95 	
5.15 	4.56 	
5.17 	4.37 	
5.55 	4.04 	
5.89 	4.56 	
5.61 	4.87 	
5.74 	5.63 	
5.58 	5.49 	
5.82 	4.38 	
6.25 	6.51 	
6.33 	4.25 	
4.95 	5.88 	
5.86 	3.97 	
4.87 	4.17 	
4.98 	4.59 	
5.29 	3.74 	
5.29 	5.40 	
6.19 	4.16 	
6.33 	4.22 	
5.39 	3.55 	
4.99 	5.27 	
5.50 	3.08 	
5.83 	5.19 	
5.27 	3.83 	
6.54 	4.70 	
6.14 	5.32 	
5.23 	3.61 	
5.65 	3.33 	
5.69 	4.00 	
5.45 	3.98 	
5.03 	3.60 	
5.73 	4.61 	
6.01 	5.91 	
6.12 	5.76 	
5.20 	4.81 	
5.00 	5.33 	
6.91 	5.49 	
5.70 	4.58 	
5.07 	3.31 	
6.85 	3.33 	
6.65 	4.05 	
5.36 	4.29 	
5.43 	4.76 	
5.83 	3.49 	
5.16 	4.96 	
5.40 	4.13 	
5.49 	4.00 	
6.07 	5.00 	
5.81 	4.65 	
4.92 	4.79 	
4.50 	6.00 	
5.57 	5.18 	
4.13 	3.85 	
5.59 	5.15 	
6.09 	4.69 	
5.59 	4.45 	
5.68 	4.17 	
6.06 	4.13 	
7.08 	5.00 	
6.29 	5.13 	
5.51 	4.94 	
5.80 	5.97 	
6.15 	6.12 	
5.94 	4.79 	
5.87 	4.15 	
5.94 	5.24 	
6.19 	3.50 	
5.88 	4.37 	
4.47 	3.55 	
4.51 	3.60 	
5.31 	4.13 	
4.26 	4.63 	
5.65 	3.81 	
5.91 	4.60 	
4.97 	4.60 	
5.03 	3.87 	
5.95 	4.96 	
5.49 	5.22 	
6.09 	3.81 	
6.16 	4.38 	
4.94 	5.18 	
5.75 	4.45 	
5.51 	5.20 	
5.32 	5.83 	
6.22 	5.51 	
6.06 	5.95 	
6.12 	3.90 	
6.07 	4.72 	
6.03 	4.65 	
6.52 	4.08 	
6.60 	4.79 	
6.36 	5.40 	
5.66 	4.10 	
6.16 	3.99 	
5.80 	3.75 	
5.91 	4.10 	
6.09 	3.90 	
4.86 	4.12 	
5.32 	3.32 	
6.17 	4.08 	
5.60 	4.01 	
5.89 	4.60 	
5.33 	3.09 	
5.49 	4.50 	
4.93 	4.38 	
5.28 	6.04 	
5.81 	5.88 	
5.28 	5.21 	
6.28 	5.32 	
6.19 	5.53 	
6.00 	5.11 	
6.43 	6.11 	
6.08 	6.35 	
5.82 	6.49 	
6.02 	5.59 	
4.94 	5.50 	
5.46 	6.08 	
5.68 	5.60 	
5.98 	4.95 	
5.81 	5.29 	
6.21 	5.68 	
5.98 	6.47 	
6.24 	5.77 	
6.38 	5.60 	
5.96 	5.43 	
6.48 	5.77 	
6.07 	4.63 	
5.62 	5.00 	
5.85 	4.71 	
5.32 	5.53 	
5.88 	5.46 	
5.17 	5.77 	
6.31 	5.75 	
5.98 	5.33 	
6.35 	5.41 	
6.65 	5.91 	
6.23 	4.88 	
7.08 	5.19 	
6.45 	5.65 	
6.66 	5.73 	
6.19 	5.43 	
6.01 	6.11 	
6.05 	6.13 	
6.22 	5.78 	
6.78 	5.96 	
6.22 	5.60 	
6.22 	5.95 	
6.27 	6.11 	
6.16 	5.96 	
5.87 	5.57 	
6.26 	5.27 	
6.38 	5.60 	
6.58 	5.62 	
6.23 	5.58 	
5.85 	6.06 	
6.08 	6.47 	
5.35 	6.02 	
6.15 	6.34 	
6.36 	6.19 	
6.35 	6.09 	
6.41 	5.81 	
5.85 	5.85 	
5.88 	5.54 	
5.69 	5.89 	
5.80 	5.74 	
5.45 	5.97 	
5.59 	5.87 	
5.93 	6.22 	
5.99 	5.98 	
6.26 	5.16 	
6.01 	5.87 	
6.09 	5.59 	
6.14 	5.11 	
6.60 	5.99 	
5.98 	6.24 	
5.84 	6.21 	
5.97 	6.02 	
5.60 	6.08 	
5.82 	6.08 	
6.05 	6.09 	
6.04 	6.31 	
6.15 	6.43 	
6.58 	5.54 	
6.22 	6.18 	
6.15 	5.77 	
6.19 	6.02 	
6.48 	6.03 	
6.39 	5.83 	
6.34 	6.17 	
6.74 	5.40 	
6.48 	5.66 	
6.62 	5.83 	
5.06 	5.84 	
5.02 	4.72 	
5.15 	4.75 	
4.13 	4.30 	
3.86 	5.67 	
4.41 	5.68 	
4.45 	5.98 	
4.51 	6.78 	
4.60 	5.60 	
5.02 	6.31 	
5.33 	6.29 	
5.08 	5.42 	
3.88 	5.32 	
4.78 	6.21 	
4.34 	6.32 	
4.95 	6.25 	
4.89 	4.84 	
5.72 	5.36 	
4.69 	5.32 	
4.98 	5.49 	
4.73 	5.89 	
4.83 	5.85 	
5.13 	5.64 	
4.49 	6.12 	
4.60 	6.43 	
4.42 	5.95 	
5.36 	5.61 	
5.45 	5.55 	
4.42 	5.55 	
4.68 	6.06 	
4.36 	5.18 	
3.93 	6.11 	
4.88 	6.12 	
4.88 	5.31 	
4.94 	5.80 	
4.34 	5.85 	
5.08 	5.30 	
4.93 	6.05 	
4.92 	4.97 	
4.87 	5.75 	
4.93 	6.07 	
4.47 	6.39 	
4.93 	5.92 	
4.99 	5.65 	
4.62 	5.84 	
4.86 	5.46 	
4.75 	5.65 	
4.35 	5.90 	
4.38 	6.22 	
4.31 	6.32 	
4.58 	6.18 	
4.68 	5.94 	
4.27 	6.08 	
4.47 	6.02 	
4.30 	5.70 	
4.67 	5.52 	
4.96 	6.20 	
4.62 	6.22 	
4.67 	6.11 	
4.01 	5.47 	
4.18 	6.27 	
4.25 	5.94 	
4.44 	6.08 	
4.02 	5.93 	
4.58 	5.91 	
4.60 	5.77 	
4.77 	5.57 	
4.20 	5.77 	
4.38 	5.67 	
4.88 	6.04 	
5.00 	6.06 	
4.56 	5.69 	
4.96 	5.65 	
4.69 	4.64 	
4.43 	4.26 	
4.61 	4.41 	
4.42 	4.12 	
4.29 	4.65 	
4.70 	4.06 	
4.28 	4.57 	
4.76 	2.95 	
4.52 	3.93 	
5.21 	5.58 	
4.88 	5.17 	
5.17 	5.44 	
5.86 	5.32 	
5.31 	5.05 	
5.98 	4.49 	
7.23 	4.51 	
6.63 	4.29 	
6.61 	4.58 	
6.01 	4.68 	
6.56 	4.93 	
6.77 	5.55 	
6.53 	5.03 	
6.54 	4.88 	
6.11 	4.73 	
6.76 	3.98 	
6.18 	4.94 	
7.00 	4.53 	
6.12 	5.51 	
7.27 	4.86 	
5.83 	4.60 	
6.26 	5.06 	
6.04 	4.40 	
6.40 	4.98 	
6.42 	4.97 	
6.16 	4.82 	
6.17 	4.71 	
6.59 	5.39 	
6.48 	4.95 	
6.03 	5.38 	
6.21 	4.84 	
5.75 	5.00 	
6.27 	5.10 	
6.17 	5.47 	
6.50 	4.78 	
6.37 	4.93 	
6.21 	4.51 	
6.22 	4.88 	
6.45 	4.96 	
6.13 	5.02 	
6.07 	4.74 	
6.28 	5.23 	
6.54 	5.49 	
6.19 	5.93 	
6.04 	5.34 	
6.45 	5.05 	
6.37 	4.86 	
6.86 	4.53 	
5.91 	5.43 	
6.16 	4.81 	
6.94 	4.84 	
6.03 	5.40 	
6.42 	5.56 	
6.88 	6.33 	
6.75 	6.55 	
7.08 	5.46 	
6.57 	5.74 	
5.91 	5.26 	
7.08 	6.39 	
6.24 	5.86 	
6.85 	5.86 	
6.28 	5.31 	
6.80 	5.05 	
6.21 	5.12 	
6.66 	6.06 	
6.40 	3.96 	
6.41 	5.99 	
6.24 	5.66 	
6.43 	5.92 	
6.48 	5.58 	
6.46 	5.25 	
7.13 	4.66 	
6.80 	5.89 	
6.69 	6.37 	
7.55 	5.60 	
7.31 	5.44 	
6.74 	5.06 	
6.95 	6.73 	
7.17 	6.93 	
6.76 	6.40 	
7.53 	5.74 	
7.05 	4.54 	
7.14 	6.04 	
6.94 	4.97 	
6.88 	4.94 	
6.76 	3.72 	
7.30 	4.99 	
7.16 	5.25 	
7.78 	5.06 	
7.06 	4.94 	
7.37 	6.42 	
6.85 	5.08 	
7.12 	5.27 	
7.29 	5.82 	
6.38 	4.74 	
7.82 	5.50 	
7.06 	4.64 	
6.94 	4.23 	
7.05 	5.53 	
6.90 	5.93 	
6.41 	4.40 	
7.19 	5.28 	
7.14 	5.79 	
7.00 	5.75 	
6.45 	6.78 	
6.54 	6.38 	
7.05 	5.82 	
6.53 	6.15 	
7.23 	5.08 	
7.21 	4.89 	
7.26 	5.72 	
6.68 	5.47 	
7.10 	6.61 	
6.43 	6.52 	
6.46 	6.49 	
6.90 	6.07 	
6.88 	5.64 	
6.83 	5.25 	
5.82 	5.41 	
6.69 	4.80 	
6.78 	6.08 	
5.64 	5.98 	
6.13 	4.60 	
7.12 	4.90 	
6.83 	5.94 	
6.46 	5.09 	
6.33 	5.27 	
6.35 	6.35 	
6.33 	6.05 	
7.14 	6.05 	
6.10 	5.96 	
6.36 	5.14 	
6.38 	5.39 	
6.36 	6.25 	
6.35 	5.60 	
6.38 	6.19 	
6.95 	6.46 	
7.50 	5.92 	
6.96 	6.07 	
6.32 	6.48 	
6.99 	6.00 	
6.60 	6.19 	
6.81 	6.51 	
7.08 	5.88 	
7.10 	5.70 	
6.52 	6.63 	
6.57 	6.20 	
7.52 	6.77 	
6.53 	6.36 	
7.29 	7.00 	
6.92 	6.84 	
6.59 	6.44 	
7.58 	6.09 	
6.63 	5.96 	
7.04 	4.80 	
6.43 	5.58 	
6.31 	6.40 	
6.65 	5.72 	
5.94 	6.58 	
6.01 	6.10 	
6.20 	6.27 	
5.56 	6.28 	
5.59 	6.94 	
6.22 	7.82 	
5.96 	5.23 	
6.33 	6.09 	
5.83 	5.67 	
5.47 	5.98 	
5.12 	5.89 	
5.76 	4.37 	
6.01 	5.22 	
5.85 	5.42 	
5.88 	5.99 	
5.66 	4.81 	
5.59 	5.67 	
5.99 	5.50 	
6.31 	5.41 	
5.32 	5.51 	
5.65 	5.56 	
5.83 	6.32 	
5.66 	6.91 	
5.90 	5.46 	
5.20 	6.41 	
6.44 	5.95 	
6.70 	6.85 	
6.22 	5.83 	
6.05 	6.69 	
5.68 	7.38 	
6.18 	6.75 	
6.57 	6.60 	
6.43 	6.31 	
7.02 	6.57 	
6.81 	6.48 	
7.25 	6.22 	
6.82 	7.82 	
6.68 	8.10 	
6.89 	7.04 	
6.67 	7.63 	
6.59 	7.06 	
6.62 	6.58 	
6.99 	6.18 	
7.01 	6.54 	
6.54 	6.99 	
6.20 	6.91 	
5.88 	6.63 	
6.36 	6.62 	
6.33 	4.97 	
6.47 	5.93 	
6.31 	6.27 	
6.41 	6.47 	
5.83 	5.58 	
6.09 	6.52 	
6.76 	6.74 	
6.41 	6.29 	
5.71 	6.48 	
5.80 	6.17 	
5.44 	5.52 	
6.31 	6.81 	
6.67 	7.20 	
6.36 	6.29 	
6.60 	7.09 	
6.21 	7.36 	
6.65 	6.80 	
6.61 	7.17 	
6.97 	6.75 	
6.66 	7.41 	
6.85 	5.90 	
6.63 	6.09 	
6.76 	6.20 	
6.60 	6.16 	
6.55 	6.52 	
6.61 	6.57 	
6.92 	5.57 	
6.93 	6.67 	
6.55 	6.71 	
7.06 	5.68 	
6.65 	6.22 	
7.22 	6.77 	
6.25 	7.07 	
6.46 	6.13 	
5.95 	6.87 	
6.30 	6.93 	
7.19 	6.03 	
7.25 	7.02 	
7.45 	7.17 	
7.76 	5.87 	
7.21 	5.89 	
7.37 	6.63 	
6.80 	5.52 	
7.40 	5.23 	
6.22 	5.70 	
5.94 	4.77 	
6.07 	5.90 	
6.35 	5.71 	
7.74 	5.84 	
7.04 	6.59 	
7.37 	7.76 	
6.79 	6.65 	
7.39 	6.41 	
7.09 	6.50 	
7.14 	7.04 	
